asn,asset_id,browser,browser_version,cdn,city,continent_code,country,country_name,error_type,exit_before_video_start,experiment_name,isp,latitude,live_stream_id,live_stream_latency,longitude,max_downscale_percentage,max_upscale_percentage,viewer_id,operating_system,operating_system_version,page_load_time,page_type,page_url,playback_id,playback_success_score,player_autoplay,player_error_code,player_error_context,player_error_message,player_height,player_instance_id,player_language,player_load_time,player_plugin_name,player_plugin_version,player_name,player_poster,player_preload,player_remote_played,player_software,player_software_version,player_source_domain,player_source_duration,player_source_height,player_source_stream_type,player_source_url,player_source_width,player_startup_time,player_version,player_view_count,player_width,property_id,rebuffer_count,rebuffer_duration,rebuffer_frequency,rebuffer_percentage,region,session_id,smoothness_score,source_hostname,source_type,startup_time_score,stream_type,sub_property_id,time_to_first_frame,used_fullscreen,video_content_type,video_duration,video_encoding_variant,video_id,video_language,video_producer,video_quality_score,video_series,video_startup_time,video_startup_failure,video_title,video_variant_id,video_variant_name,view_downscaling_percentage,view_drm_type,view_dropped_frame_count,view_end,view_has_ad,view_id,view_max_playhead_position,view_playing_time,view_seek_count,view_seek_duration,view_session_id,view_start,view_total_content_playback_time,view_total_downscaling,view_total_upscaling,view_upscaling_percentage,viewer_application_engine,viewer_connection_type,viewer_device_category,viewer_device_manufacturer,viewer_device_model,viewer_device_name,viewer_experience_score,viewer_os_architecture,viewer_user_agent,viewer_user_id,watch_time,weighted_average_bitrate
8132,their,Opera,4.6.1,CDN77,Patriciaberg,Undefined,Lebanon,Lebanon,a519eebf-886c-434b-8146-78519c1edb29,False,character,visit,-77.08882887311776,daughter,1266,70.22842314570144,0.6332819778888148,0.9251716942829571,6f6c0730-711f-4435-b080-2dd2264db69f,Android 11,8.0.0,888977,director,https://testsite.edu/video/4e870eb8-06fb-4b4a-b8ed-de9d251520a7,56bfbadf-568c-4242-b3e4-b99078015f14,87,True,Undefined,room,over,8107,b5e16f14-f66f-4530-a319-2b6aceadfe78,nation,326752,still,8.3.6,step,https://example.org/video/f368a42a-698a-4ae7-bc7c-d94180f564b3,False,False,thousand,quite,should,633955,1310,quality,https://example.com/media/bcba35e7-c02b-490b-9b3c-4810a23f539d,6505,475793,a,3768,8005,4f245fc8-9422-4d51-8688-d26428d13d1e,2573,318909,0.0,0.5382850727753348,type,5e4a488d-e6d8-4145-9726-296ac9cb2760,78,entire,scientist,90,message,many,61303,False,pretty,760560,pick,1f3c6174-254f-4ca6-9931-155e6bd3c617,travel,box,88,pull,25260,False,until,b77caa6f-b66b-456d-963e-2c6024c0d1a9,enjoy,0.2657096307297251,possible,1520,2023-01-25 16:11:11+00:00,False,dd449bc2-6ed0-4388-92be-96de772b2eb8,409584,541303,8659,227795,9c3f5050-acff-4ec7-9557-e891039904a1,2023-10-09 18:57:00+00:00,776296,934122,928958,0.0047077303689186945,want,police,Smartphone,Dell,XPS 15,everybody,60,64-bit,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2; rv:1.9.5.20) Gecko/2022-05-08 07:14:13 Firefox/11.0,c5a156a5-835d-4c6f-b5a7-762898706ca3,155522,2765678
9131,couple,Brave,0.7.9,Fastly,Bryanchester,Undefined,Anguilla,Anguilla,fd23cdba-e83c-4c89-a168-e9010b22a026,True,amount,treat,-80.12548150829866,system,6354,-19.032045729207454,0.8151780928940892,0.8937362555204467,f1bb03eb-e9a5-49c8-a5ac-3dc7984156fb,Android 11,3.9.2,829453,be,https://testsite.edu/assets/856181b9-d885-4748-b295-70691d7a3abf,0eb429b2-27f8-47af-b77e-3cd004ce769f,77,True,Undefined,discover,within,2412,0610be06-a767-4853-8776-b4adf7971423,growth,151324,draw,2.7.1,challenge,https://example.org/content/82d5a64f-46ea-4ed0-b19c-7737eda01943,True,False,same,onto,house,629317,4857,drug,https://mysite.net/media/2e37747c-4512-41e4-967e-e60d16076dd2,7063,756637,popular,9005,6377,ad381549-b76d-4550-bb31-0dc8f8cea2f0,533,763557,0.0,0.47224600334653455,experience,72e4a67d-cd9a-40b4-997d-f77abc069c83,92,ever,rather,91,spring,exist,396145,False,practice,48931,half,891aa067-ec66-4c40-b4f4-b90138fa5ac8,relationship,green,69,pattern,706671,False,quickly,c393d641-6d0a-411f-a0fb-d4359926881f,population,0.45719146488233875,term,4786,2023-09-05 06:34:10+00:00,True,9ada8de0-836c-4c9e-9cf8-3729b8b8f548,271681,862422,2780,950832,7252d642-d66e-4c29-9b20-03d10a818e77,2023-07-09 22:32:59+00:00,196211,394689,692233,0.781657982791294,this,adult,Smart TV,Huawei,P40 Pro,people,92,32-bit,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/11.9o7607.0 Mobile/91O068 Safari/532.1",60779265-8693-438f-8b09-d4740d6fb6c6,918147,2031521
5384,age,Firefox,7.0.8,Akamai,New Kathleenbury,Undefined,Czech Republic,Czech Republic,55c69eb2-74fb-4d2b-b583-89968f78e401,False,he,already,-50.191663963764604,space,1877,-78.01343075958037,0.7739293694834127,0.09287562139296102,7d459602-96eb-4f43-9ce5-8bf99f6b4b01,Ubuntu Linux,1.8.0,769088,me,https://mysite.net/content/37053b4d-29cb-4008-b526-5adbf870a1ee,8e83da0f-a3f9-49ca-99d1-ac0231937516,34,True,Undefined,role,section,6344,944085ff-52eb-4ed6-8ce7-d668346e4f0c,major,288811,lawyer,2.4.8,test,https://mysite.net/content/764b4030-b053-4a34-8088-6cb60fc0c661,True,False,might,any,technology,872569,2263,culture,https://example.com/assets/ed754555-bc26-4ad2-a806-ed4b9cd3f946,4173,502443,last,6719,3434,9b302641-19cb-46d9-908a-48f78b6d3654,4643,13691,0.0,0.6122620034795192,record,15a5e42a-e4f0-4874-8d19-f80cb4fee8c1,11,prove,moment,64,investment,leave,822658,True,price,588030,kitchen,ddd9f4c8-1bb6-4e81-bdd2-f91f79b423a8,detail,take,37,newspaper,226790,False,human,69e79d54-a3ab-4947-9210-aec6f39bd60c,skill,0.20720176788884348,build,4708,2023-12-06 12:35:31+00:00,False,79840712-f618-4571-ae82-1f6f5915f1c7,48976,40398,1652,555100,5daf928a-db68-4f91-b989-0543919ac7e7,2023-09-09 03:00:11+00:00,830476,84127,721005,0.15373602653270413,water,easy,Laptop,Dell,XPS 15,eight,33,64-bit,Opera/8.16.(Windows 98; Win 9x 4.90; te-IN) Presto/2.9.168 Version/12.00,4d57fc34-73dd-42c3-a530-ce17d8dc25de,895058,4831178
7796,expect,UC Browser,1.6.3,Cloudflare,North Kim,Undefined,Portugal,Portugal,4aefb524-fc3c-4c1f-903b-4c08772e8b5c,False,majority,year,-37.31223070866562,risk,3798,143.53970729901567,0.3194702882781578,0.57994657777443,79205d9e-fcc1-48d2-b245-e606255579c3,macOS Big Sur,2.5.4,686000,soldier,https://example.org/content/09450171-9caf-4041-a739-479b76ed1b3d,15d5bf1a-48f8-4f93-897c-399de1597a55,84,False,Undefined,today,his,9871,1512cd15-0e1e-4c73-acf0-a7bae1d0e7eb,popular,464930,require,3.5.1,seat,https://mysite.net/media/534561d5-0af1-441b-ab77-a38669ec5879,True,False,drug,group,leader,372596,5199,eat,https://example.org/content/fc9b0d36-4bc9-4032-b9b2-45d84a04111f,2072,856517,home,5106,2869,9e8057dd-e1a5-4fb3-a73b-78cfafd8badf,1985,898909,0.0,0.7926095614132584,when,3960d5b8-baf9-4701-9198-9317281d7a94,11,season,southern,51,reveal,phone,322273,True,still,861157,learn,5f52c59d-c139-4e10-afc6-1ee58508b9b9,budget,since,58,amount,963655,True,less,a1fc715b-2550-4d42-a465-97f43278ae17,forget,0.8330549748839884,action,6954,2023-06-06 21:54:20+00:00,False,01c5f922-a4f6-41d9-ac54-3e30f073e14e,972271,114202,195,877986,fea65c0f-862d-4a82-bbce-d125ef43bbb7,2023-06-11 18:55:31+00:00,672781,616947,957456,0.38973286854038025,traditional,police,Laptop,HP,ENVY 15,religious,75,64-bit,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/49.0.841.0 Safari/531.0",4f70dd78-ab53-4fec-bf18-901429341bff,524085,557870
5847,thank,Opera,5.3.2,Cloudflare,New Alejandromouth,Undefined,Jamaica,Jamaica,128e2858-b08b-43d3-bf33-59dd5f6df7d1,True,just,plant,50.0919885363285,finally,681,-166.8043899092613,0.8267087378730857,0.6910175724860896,1aec81ed-0094-4a23-b210-ceeaf81b638b,iOS 14,4.9.8,747872,past,https://example.com/media/5179599f-b9a3-49bd-9701-d36492a75f5c,35c43715-4cf7-44af-a01e-3c9d9201836b,25,True,Undefined,both,expert,3005,7b8b00cd-5f50-4729-81ff-6df42500d0a4,state,465244,marriage,1.8.5,four,https://mysite.net/media/4e1279fa-8b65-4352-8501-8dff3e227533,False,True,send,various,voice,85423,6125,instead,https://example.org/media/c55f9b93-f82a-4795-bf4a-265743776688,1543,646609,size,5776,8844,1f207daa-da0e-430b-9f1f-756df94333fa,2561,425437,0.0,0.48893921946640084,look,49dd7217-81ec-402c-a712-5e376a557a06,17,street,industry,77,or,benefit,383741,False,hotel,893116,positive,cc991202-62f0-4a98-8810-db3fde42ac62,unit,less,67,hit,920049,True,security,06723a37-4927-45db-80d6-400a3c6425af,middle,0.8036941261241701,enter,5602,2023-06-24 01:06:53+00:00,False,d9d130a4-3f8e-47a6-92a8-b01bb25a1a92,835426,816149,6826,90258,951ef15f-de26-4c07-b3de-e401961011b5,2023-11-22 05:01:22+00:00,779902,502281,726700,0.5446783303433762,blood,stock,Tablet,Xiaomi,Mi Smart Band 5,whether,76,32-bit,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8; rv:1.9.5.20) Gecko/2018-12-21 13:19:05 Firefox/3.6.2,c232980e-9bb5-41ed-9a4e-c8005c2cbe8e,279825,7828399
7336,space,Samsung Internet,9.8.1,Google Cloud CDN,Pattonfurt,Undefined,Cameroon,Cameroon,452bbb64-a133-4a43-8230-bdf43206d2c8,True,challenge,dog,-41.43375595194142,ready,6325,-172.0613073423443,0.5761969220726502,0.6804345437946613,676be49f-db44-416f-bdb4-0d894162a9f1,macOS Big Sur,5.5.1,22646,picture,https://testsite.edu/content/889ef4c4-1166-4876-bcd7-56a35299514b,51be7bee-0f62-496a-8e09-159ff437bff4,9,False,Undefined,individual,wrong,1087,45dcf37e-ba18-4fc3-b911-1f047b968556,example,506297,citizen,6.6.9,woman,https://mysite.net/media/98b34a29-3a2c-4f30-8216-9801a5cb9b0e,True,False,enjoy,use,work,442939,7030,still,https://example.com/media/10104918-6eca-4ba3-9da4-abfa3b872a34,8592,646571,night,8660,3503,4474d9b0-e18e-4a54-b48c-c66fdcee298b,8041,29879,0.004212699518447375,0.8587909244539057,source,5d205480-bfcb-4ba4-862d-b944f8e706ee,98,station,huge,4,single,campaign,468001,True,mind,987344,green,3596c6e6-571d-415f-a287-63c8baea4f5d,million,cost,44,remember,306258,True,camera,529894c4-9f2d-4e53-aedd-cfb629ceaaf6,surface,0.3923407336108742,ago,1643,2023-10-03 11:13:16+00:00,True,bedf7bb8-8e11-415f-8c42-b3b26ce0cb9e,209587,262347,2458,18152,2adc50eb-a3d0-4205-a1d5-8b68c25a6493,2023-06-30 05:58:34+00:00,635145,905165,78878,0.4832171378800164,ask,place,Smart TV,LG,LG G8 ThinQ,instead,67,64-bit,Opera/8.85.(X11; Linux i686; ga-IE) Presto/2.9.186 Version/12.00,4695a9e5-471d-4161-9198-1c5d1948f1c3,836888,3031658
8422,last,Chrome,2.7.4,Fastly,Ashleyview,Undefined,Puerto Rico,Puerto Rico,5b8bd8b4-b3bc-4e5c-9201-b8c41c7b1b3f,True,impact,talk,1.789247168087627,recognize,9992,-65.01854608595498,0.8654618716934078,0.3556510712336586,a4f55ff9-a274-4b84-a0f3-a6563e424551,Android 11,0.5.0,242196,large,https://mysite.net/media/a596f9a9-b821-4120-a790-0d7ee6bccadb,25bdedd3-8e70-455f-8773-6b2b9906507b,52,False,Undefined,husband,than,7657,6781ae7a-32ca-4712-b81b-87481dd30936,job,174866,boy,3.1.2,own,https://testsite.edu/assets/eb73832f-0e95-4447-809a-3be61eeef049,True,False,bar,cause,red,99013,3620,realize,https://testsite.edu/assets/74c3a14a-4c18-4e6a-9dc6-512f3fc68b20,2189,828141,scene,6874,7947,46440409-c838-45b2-b000-b461d9213e28,3254,501452,0.0,0.2423646767102059,ball,57b580df-403d-4ca6-a413-73087873234f,60,campaign,far,4,situation,treatment,683365,True,improve,360069,important,e9bb0818-f18a-482a-9e29-1a3079b02d54,author,truth,76,successful,802576,True,region,842b5c4d-4beb-42b7-ac09-240745cd55de,direction,0.05145887929013959,partner,7512,2023-11-07 08:29:20+00:00,True,ad951180-a7da-4142-bfeb-830b90fb609a,378152,148614,5191,942960,997fb957-e3f4-4fda-bda0-39c3476be9ca,2023-04-01 21:44:37+00:00,933250,422303,688146,0.09854406286661543,modern,site,Desktop,Apple,Apple TV,federal,18,64-bit,Opera/8.87.(Windows CE; ha-NG) Presto/2.9.161 Version/12.00,bdd3e441-0418-4ceb-94ce-780fb85e36f7,35051,1412380
4869,single,Safari,6.1.5,Google Cloud CDN,Nicolemouth,Undefined,Norway,Norway,9d911f37-2bcf-4c9f-bab7-16bc8e820853,False,human,better,62.26807275516833,plant,7096,-123.220465369426,0.9260172870776694,0.510268856634171,5ef4741c-a266-4aaf-9ca8-85343f06c4a1,Android 11,2.1.3,807129,medical,https://testsite.edu/content/a1597e9a-9da4-46ff-8a86-be491a83eb7b,4feb04fd-0aa5-47f6-9e25-148f22e779f8,50,True,Undefined,amount,have,6542,77f5a3dd-cef2-4fd9-91db-60f803cdbbb9,throw,964694,create,0.9.8,member,https://example.org/assets/8448eee6-04d1-449f-b5e5-0bb3542abd08,True,False,may,floor,property,815178,5560,ok,https://testsite.edu/assets/1acb173f-54d1-4155-a0cf-bffe33e022f5,6286,555028,off,8137,6675,debe407f-1f04-422d-bb17-f7cc6fe7b5a0,2429,592134,0.0,0.2731687002185975,three,6eba6212-644b-4880-8a22-3d57eb987206,30,care,money,33,executive,well,399243,False,girl,434071,son,59bdcd72-6328-4d16-b974-fcbffaf20cea,answer,without,19,admit,852307,False,be,92e5115e-ef29-4d7d-a70a-482425082a22,future,0.7225017474344876,somebody,7459,2023-12-13 14:55:59+00:00,False,f99e5828-7ded-4234-8a16-2b8f6b3d5f73,419132,96863,9035,576242,e09f337c-b931-46d2-bfb4-3de44a37438a,2023-04-03 15:24:49+00:00,151310,467083,2595,0.6506126712860643,our,charge,Tablet,Huawei,P40 Pro,pattern,97,64-bit,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/17.0.859.0 Safari/531.1",23ac45a4-ce10-4a08-b1e6-d8e61be51275,808216,6022401
4272,daughter,Safari,2.3.6,StackPath,Steventon,Undefined,Antarctica (the territory South of 60 deg S),Antarctica (the territory South of 60 deg S),c70e4cc7-3c69-43cd-9358-7021c4e28292,False,factor,major,44.998259784530916,training,4608,-88.46940592070757,0.6230085289865577,0.014427514299858446,28640cf1-7b38-411d-96e3-4b4bef1d3e96,macOS Catalina,7.6.7,136718,under,https://example.com/content/332bb89b-13c6-42bd-a3ea-5a2b06cbd026,bb5b7c97-ab65-432f-9cfa-f3949f6f905b,35,False,Undefined,forget,least,2320,2d5d9717-3603-4fad-8a94-e9cb278db5d7,level,558691,conference,6.2.2,piece,https://mysite.net/content/13fcd75e-e764-41a9-ab10-5484bcc40a3a,True,False,good,stay,baby,673851,8476,vote,https://example.org/content/01ea0f74-a813-446f-ae16-c8ec66c0f582,9181,932222,through,7688,9521,332b96ca-a315-4859-9cf4-9587038b0309,102,740643,0.0,0.3788676913868376,such,cac8634c-793d-4b19-b4f4-1cd64458ef6f,64,expert,add,68,great,animal,954850,False,letter,794277,yet,fd4cb58b-e622-4c34-8e89-4485dd11e518,become,between,11,mind,468177,True,growth,2d657a6a-c3ea-44c1-8ea2-89055a86afa4,science,0.8015847272524318,teach,1123,2023-09-27 04:32:57+00:00,True,271923e1-f09e-49f8-ad88-964da3ed7194,987511,81732,6663,78441,64ff9009-0f63-4e22-926e-2d34aff2f59d,2023-07-07 03:12:04+00:00,268669,845266,580484,0.6293858385786654,forget,character,Smartphone,Huawei,Mate 40 Pro,media,77,32-bit,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/47.0.881.0 Safari/533.0",1502a4bf-13c9-41ee-926f-e025c31db56d,291271,9002211
7816,beat,Opera,6.0.8,Akamai,Hodgechester,Undefined,Myanmar,Myanmar,2ac0ec22-1d8a-4c7f-95df-fcedb4e2fe50,False,source,could,-73.21533925699404,despite,4596,48.76473445520534,0.4930016757265042,0.7623306360180045,998e6b34-b2c9-401d-835a-d37e19494fd6,Ubuntu Linux,9.8.5,384875,fact,https://testsite.edu/content/e4398427-c037-4bbd-8c5b-6483edd9e294,ab699f22-329e-440e-a9e1-db03f762efef,69,True,Undefined,job,figure,8928,bc0cf036-3740-4210-a4bf-e55e3410ac7c,movie,784596,about,2.3.1,red,https://example.org/video/64fdc5de-f41f-455e-b83c-5e9cbb7b1246,False,True,tough,individual,class,754402,3415,choose,https://mysite.net/assets/08b03a9e-fa58-4fa0-9d65-42827b534237,1790,885159,response,9449,4095,b847b3fc-6dae-4db0-9b61-7652b95bf015,4390,53514,0.0,0.7708209066509341,marriage,5278473f-1806-41fa-a3cc-f4b8646b3085,42,know,family,60,these,view,57992,True,option,786990,hit,d0381e2c-8849-4219-a876-6f0d57246c6d,environment,free,91,among,664895,True,blood,f06ead0f-ac5a-48a0-8e6f-ce8e8f75b109,dream,0.3414856920996121,mean,9307,2023-01-07 03:51:07+00:00,False,9048aa42-ed79-4492-8ae7-218eb819a158,523726,984219,4624,972757,fe9adfd2-2f44-43bd-b361-64444425af11,2023-05-02 01:39:24+00:00,914916,360301,962831,0.4910569339424691,discussion,meet,Desktop,Apple,Apple TV,American,94,64-bit,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),a3955800-301e-4b07-8f45-f5c79a9a3ce2,486592,8891106
1692,break,UC Browser,0.2.8,Microsoft Azure CDN,Melindamouth,Undefined,United Arab Emirates,United Arab Emirates,27ccfd0b-f8fc-449f-af98-81c830724fe6,True,them,camera,87.67385683380192,something,3186,-63.09421677384766,0.0958367653661163,0.16195024247084544,21b2d2ea-27c8-4f9c-9d77-3a9592088cda,Android 11,4.7.4,577789,just,https://example.com/content/bc52f344-e439-4897-b260-9cc479fbd082,ba38a6b6-9602-4653-af2b-5ce2a2bcf974,57,True,Undefined,class,direction,1126,db40d428-8c24-4ffd-bea8-64de0e53bd94,effort,677585,nice,2.1.2,garden,https://testsite.edu/video/269d955a-4fd9-4731-a63b-1830ff4379a1,True,True,including,something,century,65531,1695,amount,https://mysite.net/video/23cbf250-21c3-45be-b155-002be2d70048,4361,16431,also,3980,6393,6cef57d4-ce21-491e-bb2f-b769b0a2320b,2987,862620,0.0034319539485491435,0.3214297574471917,word,012357eb-4c95-4086-9ab7-8c6762bd7668,33,possible,camera,68,and,wall,848094,True,dream,92777,scene,f722db93-41c8-41a8-b823-01febc121b8b,Mrs,step,41,their,889925,True,even,3c9b7a4b-a562-4d71-9f42-a553b3179298,soon,0.026259766694335385,watch,7630,2023-11-05 13:33:30+00:00,True,03aa56ab-b86a-450a-ae86-701649c68f11,360915,810237,9547,592265,0dd816e1-d46a-4249-b460-61a681212956,2023-09-23 06:51:06+00:00,166915,665901,65822,0.7152371861223145,next,follow,Laptop,Sony,Xperia 1,paper,94,32-bit,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.19.2 (KHTML, like Gecko) Version/4.0.5 Safari/534.19.2",27ffa8f5-fabd-470f-aebe-f60574b25957,357654,3060454
9464,nothing,Internet Explorer,0.5.7,Cloudflare,Port Anthonyberg,Undefined,Ethiopia,Ethiopia,46e53c0e-0289-44a3-a1d9-c5bba8f2652c,True,already,young,79.7165243434273,woman,1419,-144.8519925241975,0.0907671163350523,0.040115661141616354,ac9daf8f-11c8-46d4-86cc-1cd33eb0255f,macOS Big Sur,8.9.3,202700,meet,https://example.org/video/cb53a2a7-328e-4e39-95ed-6c77a88ca662,12ea8585-30d5-4d67-8e0e-465c15d26169,70,True,Undefined,himself,state,6724,70cbeee8-2f94-47cb-bc9f-fd1df41f1cfb,blood,448572,ago,3.0.5,finally,https://example.com/media/2ac62452-9bba-4e07-a7ed-bf88e9cc36d8,False,True,customer,office,rest,270799,7459,commercial,https://example.com/content/d4a5389e-5a25-4fc4-9832-52229e5216db,8648,796740,statement,1310,8134,17a60cee-c875-4cb1-8186-e27d7e42fb3d,1331,265141,0.0,0.8313672020124915,believe,0a2eda36-b29a-47b3-a742-4758507a51e3,17,center,character,37,remember,voice,35173,False,back,697743,event,5a585c8b-24d5-4435-a39f-f0c4148c67cb,direction,indicate,43,capital,372393,False,generation,230ca8e8-d891-44ee-8af1-1722083f440e,ask,0.9140921474072391,wind,4536,2023-02-27 12:14:25+00:00,False,b3c7fd57-c256-4595-b574-929a6599e40c,518086,913444,3784,840336,e48705ae-3b9a-4e59-b234-c9af432a08f0,2023-03-27 12:27:47+00:00,691764,336842,422367,0.47526159732099027,sell,plan,Smart TV,Apple,MacBook Pro,recent,31,64-bit,Mozilla/5.0 (Windows 98; ms-MY; rv:1.9.0.20) Gecko/2020-03-22 23:18:52 Firefox/3.6.1,da7057ee-b9e1-492f-ac16-b3ff3009d800,572115,9631496
1804,growth,Vivaldi,4.8.2,Fastly,Cooperburgh,Undefined,Western Sahara,Western Sahara,7a8b3a14-f169-445e-a128-45827eb371c9,False,look,medical,-39.81042982440918,country,5922,61.170492723814476,0.4490040330152474,0.43092868553100616,e10edb4a-7ca5-4b68-a2d4-e19f4cc6a17f,iOS 14,2.6.9,366177,page,https://mysite.net/content/8feaa38f-50ec-4e88-a89a-c1401fa76844,3158b96c-e871-41c8-8ea0-adffd9759203,47,True,Undefined,quite,true,6635,3f1458a7-a816-4d3a-ad4b-44481b8dd3af,price,241025,safe,9.1.5,everyone,https://example.org/video/5ed01b1a-79de-4079-8d4a-aaeb2bf8650d,False,False,outside,according,production,790633,9229,court,https://example.org/assets/97197812-ebb2-4636-bbac-c2a134dc35ca,4427,179527,reveal,342,4617,3e698dbc-2ee7-4a83-aef1-5230ee731786,9109,383541,0.0,0.8181651016313272,similar,2d41bff9-5a57-4184-bd8d-18859281e037,1,activity,tend,25,spring,most,454162,False,cultural,484701,town,316caf5f-8eb6-41cd-8330-797727e04c83,than,his,33,want,17019,True,property,0838d217-cfd2-40a3-884f-0e3a21e46096,beat,0.8568060211495199,there,904,2023-12-12 22:39:36+00:00,True,0e2fa653-f2e1-484a-afa6-87dc296556ac,92666,927595,9034,418779,3ff6a6b4-9d31-4c63-b325-0303fda10c63,2023-04-20 05:27:59+00:00,76143,708376,780040,0.1175741787449267,message,pick,Desktop,Apple,iPhone 11,measure,36,64-bit,Mozilla/5.0 (Windows NT 5.2; xh-ZA; rv:1.9.0.20) Gecko/2010-08-28 13:07:53 Firefox/3.8,4d3c8921-eaae-45fb-958b-58ca14704f15,510798,5937171
8542,economic,Samsung Internet,6.8.8,KeyCDN,Olsonshire,Undefined,Slovakia (Slovak Republic),Slovakia (Slovak Republic),043dd07b-8d00-42b8-9984-0c36dcff3dfe,False,authority,quite,-34.73764604157871,red,6439,-94.92691822227508,0.0683923633911031,0.9363211833872821,b2501acc-17fa-4e44-8370-9c3702be3612,Fedora Linux,3.0.6,154381,hospital,https://testsite.edu/video/c9eab46f-82ba-4275-b3de-0d0c86765e70,52602e00-582e-41a2-8309-2491902029ed,32,True,Undefined,dream,increase,4197,f7bc2bd9-962a-4ce0-9357-99af3b1f62d5,coach,409295,civil,3.6.2,plan,https://example.org/content/6d1cc1cf-0d45-46e2-bd2f-d2861afda00a,False,False,go,reality,style,630701,9730,environmental,https://mysite.net/video/8a9692c8-1d59-4288-90c8-f50bfa800865,6011,749720,money,2955,6236,de00a5e9-9184-4410-88ad-bc3cdeb121a7,7921,261062,0.0,0.5115936949465718,threat,b3d53067-fea5-4319-adba-916d09c2111a,49,society,meet,46,appear,camera,746919,False,watch,701035,author,9dec4d74-49eb-4876-9ee5-4c1bb2c9a0c9,fund,near,55,summer,829052,True,to,e2ef54e6-5aea-4142-963e-de7a449c7153,training,0.6767839236766263,attack,5855,2023-03-28 04:11:43+00:00,True,45b6c828-1cd7-485b-ba38-cb0d6c6bd0ce,435314,274379,9275,447084,5a137d7f-738e-4bf9-a830-554ac263e681,2023-10-05 09:29:12+00:00,911843,827205,468515,0.9056336412527645,good,quality,Smartphone,Lenovo,ThinkPad X1 Carbon,hospital,85,32-bit,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/50.0.827.0 Mobile/37H749 Safari/533.2",d35b4c86-a0cc-4af6-8f08-29ed0f40c7b9,141323,3621513
3261,price,Chrome,6.3.5,Cloudflare,Marshallbury,Undefined,South Africa,South Africa,40ed1641-748e-4ebd-8801-6df49ec92b73,False,high,that,-41.89079031150485,more,5075,112.69734461968005,0.3652800011567622,0.22950776137703266,313a611d-16db-4f6a-8a95-f4810de46790,macOS Catalina,1.0.6,1191,hour,https://example.org/content/0bbab597-e21c-483d-9275-b63973e57a8e,97bc48d4-a8c4-44ff-b641-6c1da4d778b1,8,True,Undefined,meeting,black,3126,5bcd0a07-39b7-425a-a0fd-02015f8ab523,skin,606171,buy,0.3.2,south,https://mysite.net/assets/7eb616ce-dba9-4c3f-b484-4dd5ee463a2e,False,False,individual,management,tonight,788147,5585,campaign,https://mysite.net/video/f1ecdd15-dfbb-429e-9d64-b26716522326,2938,691086,even,6204,743,830d8b2b-032f-43d6-959e-be79565a9e0f,5589,302217,0.0,0.5895715388967566,major,6efab254-f7f2-481f-ab60-23e62e73620e,60,pattern,item,68,deal,magazine,124134,False,issue,493211,wear,4b541e89-dd8f-40e1-8be5-62348eecf5f2,according,herself,29,model,680550,False,office,ed5dab1a-1bb1-4e3a-9697-bb14ba38eed6,TV,0.19840198687396327,drop,1416,2023-11-25 16:17:30+00:00,True,519f7692-d8f4-4d22-ac58-fb7ae7bad6ac,407727,47676,9456,16090,629d3405-14b4-49b4-92f2-e2365dc44409,2023-04-02 01:40:04+00:00,774614,35594,241739,0.43700417327098573,president,I,Tablet,Sony,Xperia 1,response,97,32-bit,Opera/9.91.(X11; Linux i686; ve-ZA) Presto/2.9.169 Version/12.00,8c8b57e1-8509-4cae-bf66-5b6dc585bcc8,588701,7723161
